drone_no t delta_des delta_l delta_f2 delta_f3 delta_obs[-1] delta_obs[-2] delta_obs[-3] delta_wall cont_s_des cont_s_l cont_s_f2 cont_s_f3 cont_s_obs[-1] cont_s_obs[-2] cont_s_obs[-3] cont_s_wall dist_d_obs_ltr dist_d_obs_dia dist_d_obs_btt relative_s_obs_dia dist_first_saw dist_biggest_infl dist_closest accu_infl max_relative_s extra_dist_with_1st extra_dist_with_2nd extra_dist_with_3rd 
1 57 0.062594304074 0.000526215391422 0.00186107241936 1.15197767607e-06 0.0 0.0 0.0 0.0 0.963245014807 0.008097771195 0.0286394865582 1.77274397417e-05 0.0 0.0 0.0 0.0 994.729847516 1.22865976683 0.840519794433 0.312275028739 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 58 0.0672076551013 0.000567778270747 0.000999000131209 4.86116441311e-06 0.0 0.0 0.0 0.0 0.97714952481 0.00825507550623 0.0145247219535 7.06777299272e-05 0.0 0.0 0.0 0.0 994.689230201 1.31099507397 0.86917383223 0.325939324678 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 59 0.0749855367784 0.000549400237717 0.000422868348474 2.35846420284e-05 0.0 0.0 0.0 0.0 0.986893458673 0.00723072107089 0.00556542001189 0.000310400244406 0.0 0.0 0.0 0.0 994.648487687 1.23480164075 0.899133472537 0.333998760237 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 60 0.0721402252075 0.000497019113207 0.000403539274052 3.97659009801e-05 0.0 0.0 0.0 1.33528985715e-05 0.98695271212 0.0067997342723 0.00552083362406 0.000544038554209 0.0 0.0 0.0 0.000182681429423 994.607771895 1.31953094863 0.930910213046 0.346195415643 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 61 0.0783426502146 5.81375041093e-05 0.000354954407715 3.81043085999e-05 0.0 0.0 0.0 0.00029118148789 0.990612917163 0.00073512655475 0.00448826303837 0.000481814442008 0.0 0.0 0.0 0.00368187880231 994.567171221 1.24629119702 0.964697790359 0.355476433107 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 62 0.0696272310729 0.000610535816074 1.32960244188e-05 0.000112440324671 0.0 0.0 0.0 0.00157739030137 0.967839397696 0.00848663098325 0.000184818727773 0.00156295424117 0.0 0.0 0.0 0.021926198352 994.526533475 1.3340009083 0.999679890735 0.366110716241 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 63 0.0668782422695 0.000699939062695 1.32714113744e-05 0.000119220241394 0.0 0.0 0.0 0.00352490965295 0.93883196842 0.00982569436194 0.000186303121038 0.00167360519813 0.0 0.0 0.0 0.0494824288989 994.485620225 1.26158573549 1.03487545671 0.376586171029 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 64 0.0628576670318 0.000809843735886 1.21307745197e-05 0.000172870353012 0.0 0.0 0.0 0.00595195788181 0.900481978197 0.0116016028554 0.000173782202751 0.00247649403489 0.0 0.0 0.0 0.0852661427101 994.444432483 1.3489334181 1.07037042121 0.385791256648 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 65 0.0585662622159 0.0010626605428 0.0 0.000188815024483 0.0 0.0 0.0 0.00820955937185 0.860922962769 0.0156210901688 0.0 0.00277557733997 0.0 0.0 0.0 0.120680369722 994.402812249 1.27638998816 1.10578246157 0.397468759607 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
1 66 0.0555111452936 0.00072586813232 7.27304966825e-06 0.000256871242416 0.0 0.0 0.0 0.00733740312107 0.869555086518 0.0113703711797 0.000113928784933 0.00402376305229 0.0 0.0 0.0 0.114936850465 994.360772609 1.36263587714 1.14124463886 0.40531386321 to_be_removed to_be_removed to_be_removed to_be_removed 0.74975663115 to_be_removed to_be_removed to_be_removed
